40;'{"coordinates": [[[[14.221293281, 50.103796448], [14.22199442, 50.1009045530001], [14.2221515800001, 50.100827946], [14.222780072, 50.0979793170001], [14.2242364630001, 50.098069336], [14.2243554900001, 50.0981707440001], [14.2334908400001, 50.098997474], [14.23360989, 50.0990988710001], [14.2427450760001, 50.0999271600001], [14.24784734, 50.1004790270001], [14.248541108, 50.099030451], [14.248718174, 50.0982293010001], [14.249191636, 50.097364047], [14.2493684880001, 50.096562879], [14.249624797, 50.0960412270001], [14.2498216340001, 50.095945869], [14.256542439, 50.096028274], [14.2590648560001, 50.0826372340001], [14.268417142, 50.083024331], [14.2698113770001, 50.0778841370001], [14.2704079710001, 50.0751234370001], [14.270565243, 50.0750467880001], [14.2708725100001, 50.0736218530001], [14.268976911, 50.0733748220001], [14.2688192690001, 50.07345122], [14.265361204, 50.073135866], [14.255018219, 50.072468074], [14.257468541, 50.0671506320001], [14.255806384, 50.0567359730001], [14.2581311480001, 50.0505771790001], [14.2665519130001, 50.0511725480001], [14.26783821, 50.0445701300001], [14.2695587580001, 50.036645005], [14.2694404870001, 50.0365435800001], [14.2705737160001, 50.031379976], [14.2709825480001, 50.0295102650001], [14.2710235060001, 50.029490347], [14.2711424890001, 50.029591586], [14.277917958, 50.0301923150001], [14.280111338, 50.030476353], [14.281642737, 50.0253576360001], [14.2908227840001, 50.0220062540001], [14.295938074, 50.0224601630001], [14.2960571190001, 50.0225612570001], [14.302140111, 50.0231016440001], [14.3075125120001, 50.02367043], [14.307657256, 50.023362644], [14.3078152680001, 50.023286032], [14.308131439, 50.021861911], [14.308289426, 50.021785295], [14.3086038170001, 50.020361015], [14.3090563800001, 50.018949123], [14.309214293, 50.018872501], [14.30953048, 50.0174483820001], [14.30968819, 50.0173717420001], [14.310003545, 50.015947549], [14.310161394, 50.015870921], [14.310471493, 50.0144462580001], [14.310628281, 50.0143695340001], [14.3106605290001, 50.013659585], [14.303307692, 50.0124817500001], [14.308553309, 50.0109154510001], [14.3082117110001, 50.0070720860001], [14.3114458200001, 50.0012798880001], [14.314263549, 49.997617243], [14.319052162, 49.995655685], [14.3243004830001, 49.995479366], [14.329097441, 49.9967442400001], [14.3313563450001, 49.992794399], [14.3470944040001, 49.985226664], [14.342000268, 49.980625683], [14.3333035470001, 49.9782743270001], [14.327936401, 49.9733738520001], [14.32831306, 49.969663731], [14.332465681, 49.965409838], [14.352282783, 49.963561886], [14.347935889, 49.9568898310001], [14.361281709, 49.947371468], [14.369089424, 49.946869641], [14.37034154, 49.9429965190001], [14.3866266680001, 49.944453303], [14.3912990900001, 49.9400644580001], [14.397711728, 49.9407262500001], [14.402227367, 49.9453033080001], [14.4000115900001, 49.948827511], [14.401502384, 49.9531669770001], [14.4006486110001, 49.956326903], [14.399704376, 49.9565151910001], [14.400607146, 49.957355847], [14.4003421910001, 49.958659525], [14.400449553, 49.958751373], [14.4025461250001, 49.9589463340001], [14.406604338, 49.9655040970001], [14.412118687, 49.9627431690001], [14.420134396, 49.9614435760001], [14.430197304, 49.9619468230001], [14.4292925560001, 49.9634094900001], [14.4315978700001, 49.9656106520001], [14.4302082090001, 49.96666729], [14.428138463, 49.9667559960001], [14.4272132720001, 49.9658556460001], [14.424966813, 49.9651732290001], [14.4237994580001, 49.9653688600001], [14.418275164, 49.964881898], [14.417323046, 49.966340685], [14.4151072820001, 49.9669607660001], [14.4102943560001, 49.970626946], [14.42890915, 49.971761149], [14.437216348, 49.967115247], [14.4425501800001, 49.9698198350001], [14.4681944170001, 49.9696543950001], [14.4683303040001, 49.9697693840001], [14.4676421350001, 49.973066456], [14.4677617630001, 49.9731677780001], [14.467074671, 49.9764649480001], [14.4668036470001, 49.9788523070001], [14.4746599530001, 49.9796315030001], [14.4747754630001, 49.981739282], [14.483987078, 49.982102738], [14.4859206950001, 49.9822758500001], [14.486077741, 49.982198941], [14.488011391, 49.982371916], [14.488168425, 49.9822950450001], [14.4899639540001, 49.9824556990001], [14.4901209710001, 49.982378893], [14.4912527340001, 49.982500515], [14.4897135570001, 49.9898063160001], [14.489479971, 49.9913782960001], [14.4990080420001, 49.992249418], [14.4991390010001, 49.9923606940001], [14.4989514110001, 49.993251656], [14.499070514, 49.9933528890001], [14.498883085, 49.994243865], [14.4988900130001, 49.994879709], [14.4998239820001, 49.9950430740001], [14.4999809820001, 49.994966457], [14.503296778, 49.9952625780001], [14.508000838, 49.995499872], [14.5083532690001, 49.99752728], [14.5101054530001, 49.9956835080001], [14.5130843360001, 49.9955761590001], [14.516291532, 49.992508188], [14.522408188, 49.992755016], [14.5231654460001, 49.997195531], [14.532472883, 49.998419783], [14.532093474, 50.0009736580001], [14.53108509, 50.0065112020001], [14.535124599, 50.007198386], [14.536783788, 50.0073423160001], [14.5385437310001, 50.0076760040001], [14.5402029380001, 50.0078199270001], [14.5405946110001, 50.007707995], [14.540867007, 50.0070966850001], [14.5412196180001, 50.0067646260001], [14.5412770630001, 50.006497439], [14.5414918000001, 50.006153296], [14.542129227, 50.0053631930001], [14.5636925170001, 50.007261451], [14.56498951, 50.005112888], [14.5752718470001, 50.006023564], [14.5844897000001, 50.01214021], [14.587839511, 50.0163022840001], [14.599131835, 50.017513079], [14.602474076, 50.0143338190001], [14.6003140390001, 50.0098411020001], [14.6020164170001, 50.0084600760001], [14.603523922, 50.0098484910001], [14.6105134530001, 50.011092062], [14.612512673, 50.002737532], [14.6150417960001, 50.000715735], [14.6163058510001, 49.998039905], [14.6173186830001, 49.997908157], [14.6191530300001, 49.998558604], [14.627151165, 50.0047331660001], [14.643506976, 50.001233083], [14.6480734740001, 50.0037397630001], [14.6499597050001, 50.003449684], [14.6507549460001, 50.0035976020001], [14.6519998260001, 50.0037027480001], [14.652119628, 50.0038031890001], [14.653503028, 50.0039190840001], [14.6549880260001, 50.0042227440001], [14.6563720570001, 50.0043356750001], [14.6577380740001, 50.0045350020001], [14.657993361, 50.0046607960001], [14.6592359370001, 50.0047771230001], [14.6593555000001, 50.004878789], [14.6605983330001, 50.004993907], [14.660717877, 50.0050956760001], [14.6619611850001, 50.005208543], [14.6559631710001, 50.017487454], [14.6450694810001, 50.024436296], [14.6386813, 50.035786306], [14.6522483690001, 50.035569831], [14.6525273520001, 50.039630921], [14.6336420480001, 50.040319794], [14.6287867340001, 50.0444346740001], [14.6295529380001, 50.0530293250001], [14.634177962, 50.057317525], [14.645523929, 50.0569701970001], [14.649232215, 50.05845492], [14.649344706, 50.062963354], [14.658674288, 50.0668788070001], [14.666246449, 50.0630100650001], [14.6681567270001, 50.0639864140001], [14.669678278, 50.064123904], [14.6697981410001, 50.064224929], [14.6699950770001, 50.06424258], [14.67105522, 50.064954985], [14.673420981, 50.06577531], [14.677308956, 50.066730685], [14.685526671, 50.066218507], [14.7023171880001, 50.0684820930001], [14.7036044540001, 50.073116338], [14.7102523990001, 50.075717588], [14.703607085, 50.073103679], [14.7023391860001, 50.068483987], [14.701245902, 50.0681900160001], [14.6845025420001, 50.066025311], [14.6824252100001, 50.0658493890001], [14.6781890180001, 50.065212532], [14.6761123690001, 50.0650334920001], [14.6719966090001, 50.0644954700001], [14.671876744, 50.064394432], [14.66980117, 50.0642104030001], [14.6696813090001, 50.06410937], [14.668159557, 50.063972848], [14.6654754090001, 50.0613017420001], [14.6569459200001, 50.0616566040001], [14.6461714920001, 50.0545459680001], [14.6373809020001, 50.0527843770001], [14.634571947, 50.0446589360001], [14.6410650780001, 50.0419029270001], [14.6532933240001, 50.041359755], [14.658617194, 50.0363150220001], [14.6455308760001, 50.033004233], [14.6452435530001, 50.0293504200001], [14.668554783, 50.013587779], [14.6619640100001, 50.0051949910001], [14.660720527, 50.0050829640001], [14.660600959, 50.004981308], [14.659357874, 50.0048673970001], [14.6592382920001, 50.004765826], [14.657995424, 50.004650903], [14.657739701, 50.0045271990001], [14.656374011, 50.004326303], [14.654990216, 50.0042122470001], [14.6535054350001, 50.0039075450001], [14.65212217, 50.003791005], [14.6520023900001, 50.0036904580001], [14.6506378170001, 50.003484368], [14.6492522820001, 50.0033787560001], [14.646563658, 50.0028830580001], [14.647250979, 49.998131196], [14.6392968590001, 49.9978043770001], [14.6247096550001, 50.0009278850001], [14.6180413440001, 49.9971454220001], [14.614653801, 49.998387413], [14.6153421080001, 49.999281577], [14.6117480730001, 50.0012193320001], [14.609104754, 50.0055257170001], [14.5924012150001, 50.012012543], [14.584853036, 50.0084002610001], [14.5753581860001, 50.0060166210001], [14.564992177, 50.005100219], [14.563694965, 50.0072498210001], [14.5421313160001, 50.0053532900001], [14.5414769020001, 50.0061519910001], [14.541262379, 50.0064961520001], [14.5412051070001, 50.006763354], [14.540852651, 50.0070954270001], [14.5405806750001, 50.007706774], [14.540204826, 50.0078109780001], [14.5385456710001, 50.0076668120001], [14.536785799, 50.007332788], [14.5351266640001, 50.007188608], [14.5311014480001, 50.0065126370001], [14.5321130930001, 50.0009753800001], [14.5325039000001, 49.998378147], [14.5241159760001, 49.9927418240001], [14.508807673, 49.991838096], [14.5083114180001, 49.99551347], [14.498909987, 49.994881467], [14.4989031960001, 49.9942456360001], [14.4990908350001, 49.9933546770001], [14.4989716960001, 49.9932534420001], [14.4991594680001, 49.9923624950001], [14.4990108330001, 49.992236243], [14.4894816730001, 49.991370267], [14.4912703140001, 49.9825020640001], [14.490123323, 49.9823677950001], [14.489966302, 49.982444618], [14.488170692, 49.9822843520001], [14.48398917, 49.982092875], [14.474777402, 49.9817301460001], [14.4746615400001, 49.9796240260001], [14.466805418, 49.978843973], [14.4670900410001, 49.976466305], [14.467779266, 49.973169324], [14.467659708, 49.973068009], [14.468349818, 49.969771108], [14.4681971050001, 49.969641741], [14.4335282220001, 49.966594548], [14.4315407170001, 49.9620558170001], [14.419152114, 49.960772085], [14.409796097, 49.9624186140001], [14.4062137780001, 49.9593632460001], [14.40036265, 49.9586613450001], [14.4034425450001, 49.9440863290001], [14.3981305790001, 49.940763535], [14.388194297, 49.939697085], [14.386629606, 49.9444395720001], [14.370344329, 49.942983505], [14.369091903, 49.9468580760001], [14.348253943, 49.9450269340001], [14.351608507, 49.9475054860001], [14.3441723170001, 49.954737725], [14.3428828900001, 49.960157478], [14.331181552, 49.9622223360001], [14.326827243, 49.966074985], [14.327881608, 49.9749747830001], [14.331291363, 49.979274279], [14.3401521440001, 49.9807098520001], [14.3419886360001, 49.985915821], [14.327139786, 49.9934121590001], [14.3128436270001, 49.9970185600001], [14.3042600860001, 50.0085332350001], [14.304263162, 50.011166132], [14.295146947, 50.011784047], [14.294295941, 50.0124622180001], [14.303039664, 50.013070311], [14.3073229250001, 50.0134585970001], [14.307480345, 50.0133819810001], [14.3106578380001, 50.013672048], [14.3106087900001, 50.014367787], [14.3104518980001, 50.0144445010001], [14.3101422010001, 50.015869201], [14.309984421, 50.0159458350001], [14.309670329, 50.0173701410001], [14.3095126630001, 50.0174467850001], [14.309197871, 50.018871028], [14.3090400340001, 50.0189476570001], [14.308588561, 50.0203596480001], [14.308275264, 50.021784026], [14.3081173640001, 50.0218606490001], [14.3078025730001, 50.023284894], [14.307644652, 50.023361515], [14.3075141960001, 50.023662631], [14.302141928, 50.0230932360001], [14.296059126, 50.022551972], [14.295940095, 50.022450818], [14.2908249920001, 50.0219960480001], [14.281644952, 50.025347411], [14.280113236, 50.030467591], [14.2779199930001, 50.030182924], [14.2711448260001, 50.029580808], [14.271025851, 50.0294795290001], [14.2709657550001, 50.0295087540001], [14.2694264300001, 50.0365423150001], [14.269544813, 50.036643751], [14.2678245220001, 50.0445688980001], [14.266537387, 50.0511712420001], [14.258133656, 50.050565632], [14.248411579, 50.0544263450001], [14.2463670070001, 50.0625325280001], [14.254916, 50.0633801340001], [14.252955119, 50.0723731150001], [14.2653583630001, 50.0731489520001], [14.268816583, 50.073463594], [14.2689742330001, 50.0733871620001], [14.270853925, 50.0736201820001], [14.270546342, 50.0750450890001], [14.2703890010001, 50.0751217320001], [14.2697919940001, 50.077882394], [14.2683971600001, 50.0830225350001], [14.259042193, 50.0826351950001], [14.2565254420001, 50.0960267450001], [14.249824033, 50.09593484], [14.249607702, 50.0960396880001], [14.2493516650001, 50.0965613640001], [14.2491752220001, 50.09736257], [14.248702231, 50.0982278660001], [14.248525607, 50.0990290550001], [14.247849387, 50.1004696200001], [14.2427470690001, 50.099918008], [14.2336117080001, 50.0990905290001], [14.2334926620001, 50.098989112], [14.2243572200001, 50.0981628160001], [14.224238196, 50.098061387], [14.2227677450001, 50.0979782050001], [14.222140392, 50.100826936], [14.221983118, 50.1009035330001], [14.221293281, 50.103796448]]], [[[14.607129044, 50.057950485], [14.615984289, 50.058060718], [14.6170960330001, 50.052129097], [14.6043135950001, 50.0408560480001], [14.5940002140001, 50.0480331380001], [14.5932758600001, 50.0547973130001], [14.607129044, 50.057950485]]], [[[14.3344755950001, 50.109820401], [14.338988624, 50.109128861], [14.336619167, 50.105654616], [14.336814336, 50.1021975080001], [14.324343603, 50.1043956300001], [14.3183867490001, 50.1064891760001], [14.325940772, 50.1087632410001], [14.3300966580001, 50.1071659290001], [14.3344755950001, 50.109820401]]], [[[14.2208296810001, 50.105921118], [14.237585611, 50.1070317740001], [14.237122169, 50.1085334370001], [14.236814442, 50.109958342], [14.2366567890001, 50.110034925], [14.2365264690001, 50.110979221], [14.2416494570001, 50.1114412590001], [14.2418072950001, 50.111364773], [14.2490077190001, 50.112011926], [14.2491655010001, 50.1119356400001], [14.256226312, 50.1125759880001], [14.256119024, 50.1126948960001], [14.2560623800001, 50.112962161], [14.2552439300001, 50.114159559], [14.2548533460001, 50.1146691480001], [14.2546960180001, 50.114745784], [14.2546389930001, 50.1150130140001], [14.254248111, 50.1155225750001], [14.2540907260001, 50.1155992050001], [14.2540335950001, 50.1158664260001], [14.2538761820001, 50.1159430530001], [14.2538381210001, 50.116121203], [14.2536806910001, 50.1161978280001], [14.253642568, 50.1163759730001], [14.253485122, 50.116452597], [14.253427887, 50.116719808], [14.2532704240001, 50.1167964310001], [14.253232246, 50.1169745700001], [14.253074762, 50.11705119], [14.253106267, 50.1171833780001], [14.267607104, 50.118675786], [14.275223808, 50.119361601], [14.2753430080001, 50.1194629], [14.283078979, 50.120250356], [14.294832355, 50.121394803], [14.2937486600001, 50.130052957], [14.294190854, 50.1302182850001], [14.311844939, 50.1321677920001], [14.316139397, 50.132553339], [14.3162587050001, 50.1326546490001], [14.3177196500001, 50.1327422370001], [14.3190423510001, 50.1279585610001], [14.3195735630001, 50.12546432], [14.319730979, 50.1253876110001], [14.320243658, 50.12298249], [14.320401083, 50.122905782], [14.321337909, 50.119176935], [14.347754782, 50.1201913670001], [14.3577782890001, 50.1180701770001], [14.354668326, 50.1324070960001], [14.352208429, 50.144441928], [14.359779927, 50.1502328060001], [14.376079341, 50.150921474], [14.376953251, 50.147229935], [14.4125779080001, 50.1503794760001], [14.418372364, 50.1549795540001], [14.4232057950001, 50.155496354], [14.429999503, 50.1560946280001], [14.4289468650001, 50.15941616], [14.428787185, 50.160438938], [14.4443173650001, 50.161806477], [14.444573979, 50.1615215320001], [14.4447438760001, 50.160719736], [14.444901358, 50.1606428710001], [14.445052392, 50.159930165], [14.445209882, 50.1598533010001], [14.445360991, 50.159140602], [14.4456319110001, 50.158529222], [14.4465667160001, 50.15855228], [14.446686324, 50.158653637], [14.4487660890001, 50.1588371], [14.4642375440001, 50.160894539], [14.4633925250001, 50.16417791], [14.4627073300001, 50.167384602], [14.462549655, 50.1674614730001], [14.462122482, 50.169729428], [14.468405454, 50.1727321110001], [14.4707443940001, 50.173028292], [14.495574005, 50.175202767], [14.495693756, 50.1753040780001], [14.520524987, 50.1774763770001], [14.520644808, 50.1775776100001], [14.5359063180001, 50.1789053960001], [14.5375146320001, 50.1793174630001], [14.537634498, 50.1794186550001], [14.5380839860001, 50.1794386190001], [14.5413582090001, 50.166504048], [14.5495425940001, 50.1672133540001], [14.549700182, 50.1671361680001], [14.558855712, 50.1679296740001], [14.566364902, 50.1684927540001], [14.570318571, 50.1557853960001], [14.5909203590001, 50.1572045710001], [14.6051632480001, 50.158059705], [14.605750501, 50.155298153], [14.605630708, 50.155197028], [14.606219658, 50.1524356250001], [14.6064657690001, 50.150435262], [14.5981945890001, 50.1496520260001], [14.600397091, 50.139318931], [14.601634415, 50.1333476610001], [14.6113114820001, 50.131407118], [14.637095878, 50.1336373330001], [14.637142596, 50.1336144320001], [14.638757529, 50.12595215], [14.6592190110001, 50.1263811380001], [14.6650257700001, 50.126408611], [14.6699135170001, 50.1043326970001], [14.688002119, 50.1060857730001], [14.693024769, 50.1029691520001], [14.687738682, 50.0989758710001], [14.696679137, 50.0976023540001], [14.697122381, 50.0956114270001], [14.697002954, 50.095510431], [14.6974415600001, 50.093938392], [14.70630958, 50.0946912800001], [14.7064543870001, 50.0939947030001], [14.697444278, 50.093925331], [14.6969814400001, 50.0955085780001], [14.6969036, 50.096523715], [14.695159582, 50.096772645], [14.68910692, 50.097914501], [14.6813811120001, 50.09942563], [14.6768929090001, 50.1038954950001], [14.6691785530001, 50.1039063750001], [14.6697753890001, 50.104884134], [14.6650037250001, 50.126406708], [14.659221846, 50.126367573], [14.638740285, 50.125950657], [14.637123456, 50.1336127750001], [14.6370984550001, 50.1336250310001], [14.628224382, 50.1328666690001], [14.6113138740001, 50.1313957310001], [14.6016161320001, 50.133346073], [14.600214931, 50.1401196570001], [14.598174294, 50.1496502630001], [14.606463134, 50.150447796], [14.606198836, 50.152433817], [14.6056082800001, 50.155195082], [14.6055989010001, 50.1559012550001], [14.602886772, 50.155367977], [14.6013372530001, 50.1553497510001], [14.5977242330001, 50.157595223], [14.5703210560001, 50.155773621], [14.5663679470001, 50.1684783330001], [14.549703, 50.167122846], [14.5495454040001, 50.1672000710001], [14.541360808, 50.166491772], [14.5410709610001, 50.166633355], [14.5400652440001, 50.1713545810001], [14.5399074320001, 50.1714315340001], [14.5388994100001, 50.176152562], [14.5387418280001, 50.1762295350001], [14.538062487, 50.1794367410001], [14.5359092100001, 50.1788917470001], [14.5206474350001, 50.1775652270001], [14.520527615, 50.1774639910001], [14.4956962590001, 50.1752923130001], [14.49557651, 50.17519099], [14.4707466420001, 50.173017751], [14.46840769, 50.172721627], [14.4621247010001, 50.169719028], [14.4625659540001, 50.1674629070001], [14.4627236260001, 50.167386036], [14.463409026, 50.1641793630001], [14.464254693, 50.160896048], [14.4487685280001, 50.1588256810001], [14.4466887680001, 50.1586422], [14.4465691620001, 50.1585408330001], [14.4456141480001, 50.1585276550001], [14.4453434180001, 50.1591390520001], [14.4451925380001, 50.1598517720001], [14.4450350870001, 50.159928639], [14.444884298, 50.160641367], [14.444726856, 50.160718235], [14.444557241, 50.161520056], [14.444319649, 50.16179579], [14.4287893380001, 50.1604288770001], [14.4289626780001, 50.159417557], [14.42970159, 50.1573046840001], [14.4298595770001, 50.1572278830001], [14.430001835, 50.1560837280001], [14.423208045, 50.1554858480001], [14.4183745610001, 50.1549692990001], [14.412580244, 50.150368579], [14.3769552320001, 50.1472207260001], [14.376063952, 50.150920107], [14.3597822850001, 50.150221865], [14.352223736, 50.1444432910001], [14.354684994, 50.1324085800001], [14.3577990800001, 50.1180720290001], [14.348707093, 50.1170834260001], [14.3477577780001, 50.1201774720001], [14.321319761, 50.119175313], [14.320384932, 50.1229043390001], [14.3202275740001, 50.122981053], [14.3197162980001, 50.1253862990001], [14.319558952, 50.125463014], [14.319029298, 50.1279573940001], [14.3188719300001, 50.1280341070001], [14.3183531610001, 50.130438686], [14.317705479, 50.132740971], [14.3162606970001, 50.132645439], [14.316141384, 50.132544153], [14.311846996, 50.132158288], [14.294193185, 50.130207527], [14.2937653930001, 50.130054456], [14.294834042, 50.121387021], [14.2830806740001, 50.1202425430001], [14.2753448130001, 50.1194545870001], [14.2752256050001, 50.119353324], [14.2676089820001, 50.118667143], [14.267489794, 50.11856586], [14.2598739480001, 50.117876677], [14.25975479, 50.117775334], [14.2531084560001, 50.1171733190001], [14.2530903530001, 50.117052593], [14.2532477620001, 50.116975966], [14.2532858280001, 50.116797816], [14.2534432150001, 50.1167211870001], [14.2535002760001, 50.1164539600001], [14.2536576420001, 50.1163773280001], [14.253695641, 50.116199173], [14.2538529890001, 50.11612254], [14.253890916, 50.1159443780001], [14.254048244, 50.1158677430001], [14.2541051810001, 50.115600505], [14.2542624750001, 50.115523867], [14.254652906, 50.1150142650001], [14.254709717, 50.1147470160001], [14.2548669440001, 50.114670371], [14.255257021, 50.1141607370001], [14.256074176, 50.1129632220001], [14.2561305350001, 50.1126959320001], [14.256287576, 50.112619269], [14.2562278940001, 50.112568712], [14.249167299, 50.111927381], [14.24900953, 50.11200361], [14.241809059, 50.111356673], [14.2416512250001, 50.1114331430001], [14.2365282590001, 50.1109710060001], [14.236669453, 50.1100360660001], [14.2368270640001, 50.1099594790001], [14.2371342650001, 50.1085345270001], [14.237596764, 50.1070327790001], [14.233800665, 50.1066440640001], [14.2336428740001, 50.10672034], [14.2305973700001, 50.106444217], [14.2273746980001, 50.1063332620001], [14.2208296810001, 50.105921118]]]], "type": "MultiPolygon"}'
